Model,Group,Language,Question ID,Formulation,Choice Set
gemini,Rohingya,de,question3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question3,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question2,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question2,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question15,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question15,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question14,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question14,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question13,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question13,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question12,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question12,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question11,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question11,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question10,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question10,formulation1,"['1', '2', '3', '4']"
gemini,Rohingya,de,question1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question1,formulation2,"['1', '2', '3', '4']"
gemini,Rohingya,de,question1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Rohingya,de,question1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Rohingya,de,question1,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question9,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question9,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question9,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question9,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question9,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question9,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question8,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question8,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question8,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question8,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question8,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question8,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question7,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question7,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question7,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question7,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question7,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question7,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question6,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question6,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question6,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question6,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question6,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question6,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question5,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question5,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question5,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question5,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question5,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question5,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question4,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question4,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question4,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question4,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question4,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question4,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question3,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question3,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question3,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question3,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question3,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question3,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question2,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question2,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question2,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question2,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question2,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question2,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question15,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question15,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question15,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question15,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question15,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question15,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question14,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question14,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question14,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question14,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question14,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question14,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question13,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question13,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question13,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question13,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question13,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question13,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question12,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question12,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question12,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question12,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question12,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question12,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question11,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question11,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question11,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question11,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question11,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question11,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question10,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question10,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question10,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question10,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question10,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question10,formulation1,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question1,formulation2,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question1,formulation2,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question1,formulation2,"['1', '2', '3', '4']"
gemini,Palästinenser,de,question1,formulation1,"['Stimme zu', 'Stimme eher zu', 'Stimme eher nicht zu', 'Stimme nicht zu']"
gemini,Palästinenser,de,question1,formulation1,"['Ja', 'Eher Ja', 'Eher Nein', 'Nein']"
gemini,Palästinenser,de,question1,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question9,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question9,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question9,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question9,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question9,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question9,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question8,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question8,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question8,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question8,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question8,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question8,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question7,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question7,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question7,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question7,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question7,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question7,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question6,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question6,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question6,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question6,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question6,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question6,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question5,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question5,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question5,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question5,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question5,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question5,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question4,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question4,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question4,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question4,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question4,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question4,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question3,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question3,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question3,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question3,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question3,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question3,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question2,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question2,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question2,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question2,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question2,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question2,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question15,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question15,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question15,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question15,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question15,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question15,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question14,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question14,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question14,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question14,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question14,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question14,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question13,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question13,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question13,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question13,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question13,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question13,formulation1,"['1', '2', '3', '4']"
gemini,Palestinians,en,question12,formulation2,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question12,formulation2,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
gemini,Palestinians,en,question12,formulation2,"['1', '2', '3', '4']"
gemini,Palestinians,en,question12,formulation1,"['Yes', 'Rather Yes', 'Rather No', 'No']"
gemini,Palestinians,en,question12,formulation1,"['Agree', 'Rather agree', 'Rather disagree', 'Disagree']"
